calrebound 0
Tuning rebound for mallet #0
  pass 1: sweep strike duration
R,100,250,S,141,1921,1083
R,100,250,S,145,2122,1083
R,100,250,S,149,2122,1083
R,100,250,S,153,2339,1083
R,100,250,S,157,2339,1083
R,100,250,S,162,908752,1083
R,100,250,S,166,908752,1083
R,100,250,S,170,662775,1083
R,100,250,S,174,662775,1083
R,100,250,S,178,413877,1083
R,100,250,S,182,413877,1083
R,100,250,S,186,288407,1083
R,100,250,S,190,288407,1083
R,100,250,S,194,208747,1083
R,100,250,S,198,208747,1083
R,100,250,S,202,144619,1083
R,100,250,S,206,144619,1083
R,100,250,S,210,237553,1083
R,100,250,S,214,237553,1083
R,100,250,S,218,183163,1083
R,100,250,S,222,183163,1083
R,100,250,S,226,190731,1083
R,100,250,S,230,190731,1083
R,100,250,S,234,107880,1083
R,100,250,S,238,107880,1083
R,100,250,S,242,76069,1083
R,100,250,S,246,76069,1083
R,100,250,S,250,73245,1083
R,100,250,S,254,65916,1083
R,100,250,S,258,65916,1083
R,100,250,S,262,50536,1083
R,100,250,S,266,50536,1083
R,100,250,S,270,123057,1083
R,100,250,S,274,123057,1083
R,100,250,S,278,196447,1083
R,100,250,S,282,196447,1083
R,100,250,S,287,145489,1083
R,100,250,S,291,145489,1083
R,100,250,S,295,106754,1083
R,100,250,S,299,106754,1083
R,100,250,S,303,82852,1083
R,100,250,S,307,82852,1083
R,100,250,S,311,63934,1083
R,100,250,S,315,63934,1083
R,100,250,S,319,47064,1083
R,100,250,S,323,47064,1083
R,100,250,S,327,36611,1083
R,100,250,S,331,36611,1083
R,100,250,S,335,34636,1083
R,100,250,S,339,34636,1083
R,100,250,S,343,30191,1083
R,100,250,S,347,30191,1083
R,100,250,S,351,21378,1083
R,100,250,S,355,21378,1083
R,100,250,S,359,17927,1083
R,100,250,S,363,17927,1083
R,100,250,S,367,15019,1083
R,100,250,S,371,15019,1083
R,100,250,S,375,15037,1083
R,100,250,S,379,10494,1083
R,100,250,S,383,10494,1083
R,100,250,S,387,11332,1083
R,100,250,T,4,8866,1083
R,100,250,T,8,8866,1083
R,100,250,T,12,7194,1083
R,100,250,T,16,7194,1083
R,100,250,T,21,5617,1083
R,100,250,T,25,5617,1083
R,100,250,T,29,6502,1083
R,100,250,T,33,6502,1083
R,100,250,T,37,7146,1083
R,100,250,T,41,7146,1083
R,100,250,T,45,5393,1083
R,100,250,T,49,5393,1083
R,100,250,T,53,4092,1083
R,100,250,T,57,4092,1083
R,100,250,T,61,4021,1083
R,100,250,T,65,4021,1083
R,100,250,T,69,6535,1083
R,100,250,T,73,6535,1083
R,100,250,T,77,6360,1083
R,100,250,T,81,6360,1083
R,100,250,T,85,5319,1083
R,100,250,T,89,5319,1083
R,100,250,T,93,5310,1083
R,100,250,T,97,5310,1083
R,100,250,T,101,6291,1083
R,100,250,T,105,6291,1083
R,100,250,T,109,5422,1083
R,100,250,T,113,5422,1083
R,100,250,T,117,4059,1083
R,100,250,T,121,2977,1083
R,100,250,T,125,2977,1083
R,100,250,T,129,3323,1083
R,100,250,T,133,3323,1083
R,100,250,T,137,87517,1083
R,100,250,T,141,87517,1083
R,100,250,T,146,114635,1083
R,100,250,T,150,114635,1083
R,100,250,T,154,89132,1083
R,100,250,T,158,89132,1083
R,100,250,T,162,73683,1083
R,100,250,T,166,73683,1083
R,100,250,T,170,56811,1083
R,100,250,T,174,56811,1083
R,100,250,T,178,44255,1083
R,100,250,T,182,44255,1083
R,100,250,T,186,38248,1083
R,100,250,T,190,38248,1083
R,100,250,T,194,28027,1083
R,100,250,T,198,28027,1083
R,100,250,T,202,25340,1083
R,100,250,T,206,25340,1083
R,100,250,T,210,20144,1083
R,100,250,T,214,20144,1083
R,100,250,T,218,14605,1083
R,100,250,T,222,14605,1083
R,100,250,T,226,13463,1083
R,100,250,T,230,13463,1083
R,100,250,T,234,11074,1083
R,100,250,T,238,11074,1083
R,100,250,T,242,9071,1083
R,100,250,T,246,8225,1083
R,100,250,T,250,8225,1083
R,100,250,T,254,8080,1083
R,100,250,T,258,8080,1083
R,100,250,T,262,7653,1083
R,100,250,T,266,7653,1083
R,100,250,T,271,6577,1083
R,100,250,T,275,6577,1083
R,100,250,T,279,4217,1083
R,100,250,T,283,4217,1083
R,100,250,T,287,2899,1083
R,100,250,T,291,2899,1083
R,100,250,T,295,3637,1083
R,100,250,T,299,3637,1083
R,100,250,T,303,4267,1083
R,100,250,T,307,4267,1083
R,100,250,T,311,3959,1083
R,100,250,T,315,3959,1083
R,100,250,T,319,2920,1083
R,100,250,T,323,2920,1083
R,100,250,T,327,3081,1083
R,100,250,T,331,3081,1083
R,100,250,T,335,2840,1083
R,100,250,T,339,2840,1083
R,100,250,T,343,3786,1083
R,100,250,T,347,3786,1083
R,100,250,T,351,3881,1083
R,100,250,T,355,3881,1083
R,100,250,T,359,2827,1083
R,100,250,T,363,2827,1083
